,code,name,ss,trade,vwap
767,1079,PINE TECH        HKD   ,246000,24900,0.10121951219512196
768,1082,MODERN EDU       HKD   ,6014000,1377336,0.22902161622879946
769,1083,TOWNGAS CHINA    HKD   ,6051000,43991355,7.2700966782350021
770,1086,GOODBABY INTL    HKD   ,5770000,26377825,4.5715467937608318
771,1087,HL TECHNOLOGY    HKD   ,149000,129630,0.87
772,1088,CHINA SHENHUA    HKD  ,18471694,531065148,28.750213597085356
773,1090,DA MING INT'L    HKD   ,30000,37500,1.25
774,1091,CITIC DAMENG     HKD   ,317563,240324,0.75677582086074258
775,1093,CSPC PHARMA      HKD   ,3916000,13030900,3.3276046986721144
776,1096,ACTIVE GROUP     HKD   ,3770000,3665260,0.97221750663129969
777,1097,I-CABLE COMM     HKD   ,2537000,971665,0.38299763500197082
778,1098,ROAD KING INFRA  HKD   ,608000,4452640,7.3234210526315788
779,1099,SINOPHARM        HKD  ,4110808,110753790,26.942097514649188
780,1101,CH RONGSHENG     HKD   ,21833832,28576171,1.3088023668955591
781,1102,ENVIRO ENERGY    HKD   ,1886000,318624,0.16894167550371156
782,1103,SHANGHAI TONVA   HKD   ,5496000,3409120,0.62029112081513826
783,1104,APAC RESOURCES   HKD   ,6540000,1022720,0.15637920489296636
784,1105,SING TAO         HKD   ,848000,985160,1.1617452830188679
785,1106,SINO HAIJING     HKD   ,65960000,16150450,0.24485218314129775
786,1108,LUOYANG GLASS    HKD   ,132000,224820,1.7031818181818181
787,1109,CHINA RES LAND   HKD  ,7690704,168574278,21.919225860207337
788,1110,KINGWORLD        HKD   ,340000,449360,1.3216470588235294
789,1111,CHONG HING BANK  HKD  ,216900,3829136,17.653923467035501
790,1112,BIOSTIME         HKD  ,501167,20934644,41.771792635987602
791,1114,BRILLIANCE CHI   HKD  ,9090694,93507245,10.286040317713917
792,1115,TIBET 5100       HKD   ,1378000,3163225,2.2955188679245282
793,1117,CH MODERN D      HKD   ,1756000,4306355,2.4523661731207289
794,1118,GOLIK HOLDINGS   HKD   ,160000,120000,0.75
795,1121,BAOFENGMODERN    HKD   ,952000,1090420,1.1453991596638655
796,1122,QINGLING MOTORS  HKD   ,1008000,2106520,2.0898015873015874
797,1123,CHINA-HK PHOTO   HKD   ,402000,277660,0.69069651741293536
798,1124,COASTAL GL       HKD   ,686000,332540,0.48475218658892127
799,1125,LAI FUNG HOLD    HKD   ,7376000,1548120,0.20988611713665944
800,1126,DREAM INT'L      HKD   ,23651000,26600950,1.1247283412963511
801,1127,1010 PRINTING    HKD   ,45000,35910,0.79800000000000004
802,1128,WYNN MACAU       HKD  ,20601800,422175200,20.492151171256882
803,1129,WATER INDUSTRY   HKD   ,1440800,2030896,1.4095613548028874
804,1130,CHINAENVRES-NEW  HKD   ,130000,38290,0.29453846153846153
805,1131,AGRITRADE RES    HKD   ,75000,23600,0.31466666666666665
806,1132,ORANGE SKY G H   HKD   ,1950000,831400,0.42635897435897435
807,1133,HARBIN ELECTRIC  HKD   ,1667710,10888409,6.5289582721216517
808,1135,ASIA SATELLITE   HKD  ,555000,15532250,27.986036036036037
809,1136,TCC INT'L HOLD   HKD   ,6341000,13053820,2.058637438889765
810,1137,HKTV             HKD   ,7326000,18845430,2.5724037674037672
811,1138,CHINA SHIP DEV   HKD   ,13220566,51971088,3.9310788963195678
812,1140,OP FIN INV       HKD   ,20000,12400,0.62
813,1141,POLY CAPITAL     HKD   ,852400,93354,0.10951900516189582
814,1143,TELEFIELD        HKD   ,250000,101220,0.40488000000000002
815,1146,CH OUTFITTERS    HKD   ,298000,425120,1.4265771812080537
816,1148,POWER XINCHEN    HKD   ,8968000,20735990,2.3122201159678859
817,1149,ANXIN-CHINA      HKD   ,8004000,13983800,1.7471014492753623
818,1150,MILAN STATION    HKD   ,444000,208510,0.46961711711711712
819,1155,CENTRON TELECOM  HKD   ,349800,287256,0.82120068610634644
820,1157,ZOOMLION         HKD   ,10100763,94820791,9.3874879551178463
821,1161,WATER OASIS GP   HKD   ,5960000,3456300,0.57991610738255028
822,1163,DEJIN RES        HKD   ,160450,62357,0.38863820504830165
823,1164,CGN MINING       HKD   ,525000,386200,0.73561904761904762
824,1165,SHUNFENG PV      HKD   ,6926000,6979200,1.0076812012705747
825,1166,SOLARTECH INT'L  HKD   ,530130,250708,0.47291796351838228
826,1168,SINOLINK HOLD    HKD   ,686000,446920,0.6514868804664723
827,1169,HAIER ELEC       HKD  ,4207503,51574611,12.257771652212726
828,1170,KINGMAKER        HKD   ,46000,63800,1.3869565217391304
829,1171,YANZHOU COAL     HKD  ,17298104,186167676,10.762316841198318
830,1172,MIDAS INT'L      HKD   ,20000,4040,0.20200000000000001
831,1174,PACIFIC ANDES    HKD   ,2757328,1064164,0.38594030162534165
832,1176,ZHUGUANG HOLD    HKD   ,214000,369440,1.7263551401869159
833,1177,SINO BIOPHARM    HKD   ,18983999,103075590,5.4296036361990963
834,1180,PARADISE ENT     HKD   ,17983000,1961394,0.10906934326864261
835,1181,TANG PALACE      HKD   ,134000,208380,1.5550746268656717
836,1182,C Y FOUNDATION   HKD   ,350000,36780,0.10508571428571428
837,1183,ALLIEDPPT W1606  HKD   ,1240000,102340,0.082532258064516126
838,1184,S.A.S. DRAGON    HKD   ,92000,165720,1.8013043478260871
839,1185,CHINA ENERGINE   HKD   ,1360000,499470,0.36725735294117645
840,1186,CHINA RAIL CONS  HKD   ,11820000,85225567,7.2102848561759734
841,1188,HYBRID KINETIC   HKD   ,124000,13570,0.10943548387096774
842,1190,BOLINA           HKD   ,3638000,9712220,2.6696591533809784
843,1191,YUESHOU ENV      HKD   ,78006800,1035336,0.013272381382135916
844,1193,CHINA RES GAS    HKD  ,3722000,80209375,21.550073885008061
845,1194,C PRECIOUSMETAL  HKD   ,3564800,4996470,1.4016129937163375
846,1195,KINGWELL GROUP   HKD   ,3672000,3149640,0.85774509803921573
847,1198,ROYALE FURN      HKD   ,1770125,1177918,0.66544340088976772
848,1199,COSCO PACIFIC    HKD  ,5184540,58994390,11.378905360938482
849,1200,MIDLAND HOLDING  HKD   ,2375000,7961620,3.352261052631579
850,1201,KITH HOLDINGS    HKD   ,28000,24640,0.88
851,1203,GUANGNAN (HOLD)  HKD   ,100000,95110,0.95109999999999995
852,1205,CITIC RESOURCES  HKD   ,2246700,2357455,1.049296746339075
853,1206,TECHNOVATOR      HKD   ,562000,1009880,1.7969395017793595
854,1208,MMG              HKD   ,2004000,6088540,3.0381936127744509
855,1210,CHRISTINE        HKD   ,774000,1054720,1.3626873385012921
856,1211,BYD COMPANY      HKD  ,2566500,64452312,25.112921098772649
857,1212,LIFESTYLE INT'L  HKD  ,1292000,22282680,17.246656346749226
858,1215,KAI YUAN HLDGS   HKD   ,730000,141530,0.19387671232876713
859,1217,CH INNOVATION    HKD   ,944000,23624,0.02502542372881356
860,1220,ZHIDAO INT'L     HKD   ,390000,57720,0.14799999999999999
861,1221,SINO HOTELS      HKD   ,2271,5936,2.6138265081461909
862,1222,WANG ON GROUP    HKD   ,5440000,644860,0.11854044117647058
863,1223,SYMPHONY HOLD    HKD   ,105000,31400,0.29904761904761906
864,1224,C C LAND         HKD   ,4910596,11348786,2.3110811803699591
865,1225,LERADO GROUP     HKD   ,144000,138600,0.96250000000000002
866,1227,NATIONAL INV     HKD   ,140000,67850,0.48464285714285715
867,1228,SUPERB SUMMIT    HKD   ,9460000,2888475,0.30533562367864692
868,1230,YASHILI INT'L    HKD   ,8491000,22935020,2.7010976327876577
869,1231,NEWTON RES       HKD   ,820000,640880,0.78156097560975613
870,1232,GW TIANDI        HKD   ,1052000,1436340,1.3653422053231938
871,1234,CHINA LILANG     HKD   ,781000,3810700,4.8792573623559541
872,1235,TRAVEL EXPERT    HKD   ,180000,110300,0.61277777777777775
873,1236,QIANLONG TECH    HKD   ,208000,173120,0.8323076923076923
874,1237,MERRY GARDEN     HKD   ,2866000,4279120,1.4930635031402653
875,1238,POWERLONG        HKD   ,2030000,3671730,1.8087339901477832
876,1239,JIN BAO BAO H    HKD   ,144000,116520,0.8091666666666667
877,1240,SUNLEY HLDGS     HKD   ,3877500,9003850,2.3220760799484204
878,1251,SPT ENERGY       HKD   ,13538000,51190690,3.7812594179347023
879,1252,CHINA TIANRUI    HKD   ,205000,447250,2.1817073170731707
880,1259,PRINCE FROG      HKD   ,13876000,53419358,3.8497663591813205
881,1260,WONDERFUL SKY    HKD   ,54000,49900,0.92407407407407405
882,1262,LABIXIAOXIN      HKD   ,5216000,19743205,3.7851236579754599
883,1265,TIANJINJINRAN    HKD   ,5100000,14202200,2.7847450980392159
884,1266,XIWANG STEEL     HKD   ,774000,870360,1.1244961240310078
885,1269,CHINA VEH COM    HKD   ,390000,617800,1.5841025641025641
886,1277,KINETIC M&amp;E      HKD   ,102000,60680,0.59490196078431368
887,1278,CHINANEWTOWN     HKD   ,11152119,6850307,0.61426057236297427
888,1280,HUIYIN APP       HKD   ,1648000,465700,0.28258495145631068
889,1281,KAI SHI CHINA    HKD   ,12000,23400,1.95
890,1282,WWTT             HKD   ,1236000,245344,0.19849838187702265
891,1288,ABC              HKD   ,114734752,437151998,3.8101097564580955
892,1293,BAOXIN AUTO      HKD   ,2778500,18871302,6.7919028252654314
893,1296,GUODIAN TECH     HKD   ,3265000,8307035,2.5442679938744259
894,1298,TECHCOMP         HKD   ,2000,3000,1.5
895,1299,AIA              HKD  ,22269630,756138377,33.953791643597135
896,1300,TRIGIANT         HKD   ,2391000,5083780,2.1262149728147217
897,1303,HUILI RES        HKD   ,3106000,6663980,2.145518351577592
898,1308,SITC             HKD   ,552000,1656170,3.0003079710144926
899,1312,ALLIED CEMENT    HKD   ,72000,57600,0.80000000000000004
900,1313,CHINARES CEMENT  HKD   ,6045000,27013750,4.4687758478081054
901,1314,TSUI WAH HLDG    HKD   ,1638000,6438260,3.9305616605616605
902,1315,VISION FAME      HKD   ,3936000,6030420,1.5321189024390245
903,1318,GREENS HOLDINGS  HKD   ,448000,181710,0.40560267857142857
904,1319,OIWAHPAWN        HKD   ,2808000,3581480,1.2754558404558405
905,1322,CW GROUP HOLD    HKD   ,2404000,4483120,1.8648585690515807
906,1323,NEWTREE GROUP    HKD   ,5742000,11414780,1.9879449669104841
907,1329,JUDA INTL        HKD   ,1622000,2506820,1.5455117139334156
908,1332,QUALIPAK         HKD   ,158550,103598,0.65340901923683381
909,1333,CHINA ZHONGWANG  HKD   ,1331600,3562398,2.675276359267047
910,1335,SHEEN TAI        HKD   ,2302000,4192920,1.8214248479582971
911,1336,NCI              HKD  ,2505160,66327542,26.476369573200913
912,1338,BAWANG GROUP     HKD   ,14576000,6245920,0.42850713501646542
913,1339,PICC GROUP       HKD   ,104959000,430419240,4.1008321344525003
914,1348,QUALI-SMART      HKD   ,268000,246880,0.92119402985074628
915,1350,HKRH W1801       HKD   ,2424000,193488,0.079821782178217823
916,1361,361 DEGREES      HKD   ,1850000,4178610,2.2587081081081082
917,1366,JIANGNAN GP      HKD   ,952000,1310980,1.3770798319327731
918,1368,XTEP INT'L       HKD   ,497000,1497714,3.0135090543259557
919,1378,CHINAHONGQIAO    HKD   ,4295000,16638995,3.8740384167636788
920,1382,PACIFICTEXTILES  HKD   ,1131100,9356600,8.2721244805941119
921,1383,SUNCENTURY GP    HKD   ,1601400,634068,0.39594604720869242
922,1386,WALKER GROUP     HKD   ,44000,16000,0.36363636363636365
923,1387,RENHE COMM       HKD   ,27310000,13077210,0.47884328084950567
924,1388,EMBRY HOLDINGS   HKD   ,213000,884510,4.1526291079812205
925,1393,HIDILI INDUSTRY  HKD   ,6746580,12315895,1.8255019580291052
926,1398,ICBC             HKD   ,181502542,988755123,5.4476103315401501
927,1399,SCUD GROUP       HKD   ,240000,86300,0.35958333333333331
928,1428,BRIGHT SMART     HKD   ,198000,180760,0.91292929292929292
929,1488,L&amp;M HANDBAGS     HKD   ,4058000,5061300,1.2472400197141449
930,1555,MIE HOLDINGS     HKD   ,2274000,4691220,2.0629815303430079
931,1600,TIAN LUN GAS     HKD   ,160500,906165,5.6458878504672896
932,1613,SYNERTONE        HKD   ,72000,34080,0.47333333333333333
933,1618,MCC              HKD   ,1448000,2192060,1.5138535911602209
934,1623,HILONG           HKD   ,2258000,7411666,3.2824030115146146
935,1628,YUZHOU PPT       HKD   ,3763200,7194599,1.9118300914115647
936,1633,MAGIC HOLDINGS   HKD   ,826504,2628904,3.1807516963015301
937,1638,KAISA GROUP      HKD   ,6903000,15151040,2.1948486165435317
938,1666,TONG REN TANG    HKD  ,770000,20468000,26.581818181818182
939,1668,CHINASOUTHCITY   HKD   ,5592000,7258320,1.2979828326180258
940,1682,FORD GLORY GP    HKD   ,64000,62640,0.97875000000000001
941,1685,BOER POWER       HKD   ,1557000,7154740,4.5952087347463069
942,1699,PUTIAN FOOD      HKD   ,208000,198680,0.95519230769230767
943,1700,SPRINGLAND       HKD   ,2033000,8196832,4.0318898180029512
944,1708,SAMPLE TECH      HKD   ,1000,9650,9.6500000000000004
945,1728,ZHENGTONGAUTO    HKD   ,5689500,30193067,5.3068049916512878
946,1733,WINSWAY          HKD   ,2976000,2880680,0.96797043010752692
947,1766,CSR              HKD   ,14273000,78386204,5.4919220906606876
948,1768,SATERI           HKD   ,893500,1456150,1.6297146054840514
949,1777,FANTASIA         HKD   ,5380500,6378930,1.1855645386116531
950,1788,GUOTAI JUNAN I   HKD   ,3109000,11057875,3.5567304599549696
951,1798,DATANG RENEW     HKD   ,6791000,9981930,1.4698763068767486
952,1800,CHINA COMM CONS  HKD   ,61951524,437355027,7.0596330608428612
953,1803,ASR HOLDINGS     HKD   ,100000,211475,2.1147499999999999
954,1812,CHENMING PAPER   HKD   ,243000,701865,2.8883333333333332
955,1813,KWG PROPERTY     HKD   ,6400460,30369492,4.744892085881327
956,1818,ZHAOJIN MINING   HKD  ,5390500,56565670,10.493585010666914
957,1822,PERCEPTIONDIGIT  HKD   ,375000,48765,0.13003999999999999
958,1828,DCH HOLDINGS     HKD   ,2204000,16067380,7.2900998185117967
959,1829,CMEC             HKD   ,4180000,25698935,6.1480705741626798
960,1830,PERFECT SHAPE    HKD   ,16000,8480,0.53000000000000003
961,1831,SHIFANG HLDG     HKD   ,177000,70455,0.39805084745762714
962,1833,INTIME           HKD   ,6746607,60183957,8.9206258790529809
963,1836,STELLA HOLDINGS  HKD  ,323000,7625975,23.609829721362228
964,1838,CHINAPROPERTIES  HKD   ,256000,551990,2.1562109375
965,1866,CHINA XLX FERT   HKD   ,9000,20880,2.3199999999999998
966,1868,NEO-NEON         HKD   ,3502000,6189220,1.7673386636207882
967,1878,SOUTHGOBI-S      HKD  ,77100,1198538,15.545239948119326
968,1880,BELLE INT'L      HKD  ,22846500,300002685,13.131231698509618
969,1881,REGAL REIT       HKD   ,3493000,8507850,2.4356856570283423
970,1882,HAITIAN INT'L    HKD  ,7256000,82545136,11.376121278941566
971,1883,CITIC TELECOM    HKD   ,2596000,7424950,2.8601502311248073
972,1886,HUIYUAN JUICE    HKD   ,4555500,17732017,3.8924414444078588
973,1888,KB LAMINATES     HKD   ,3055586,10355323,3.3889810334253396
974,1889,WUYI PHARMA      HKD   ,910000,319762,0.3513868131868132
975,1893,SINOMA           HKD   ,5507000,11562830,2.0996604321772292
976,1898,CHINA COAL       HKD   ,25267251,177281024,7.0162371047012595
977,1899,XINGDA INT'L     HKD   ,6263139,15604979,2.491558785458857
978,1900,CHINA ITS        HKD   ,1989000,2653830,1.3342533936651584
979,1910,SAMSONITE        HKD  ,9553074,186975813,19.572319129947072
980,1913,PRADA            HKD  ,1017728,80733592,79.327278015343978
981,1918,SUNAC            HKD   ,28306000,159288953,5.627391825054759
982,1919,CHINA COSCO      HKD   ,4092500,15728130,3.8431594379963347
983,1928,SANDS CHINA LTD  HKD  ,15198375,614076071,40.404061026261033
984,1929,CHOW TAI FOOK    HKD  ,3969500,42025422,10.587082000251922
985,1938,CHU KONG PIPE    HKD   ,4676000,17919475,3.8322230538922155
986,1966,CHINA SCE PPT    HKD   ,349000,666640,1.9101432664756448
987,1968,PEAK SPORT       HKD   ,1420000,1833080,1.2909014084507042
988,1972,SWIREPROPERTIES  HKD  ,3251545,88184610,27.120833326926125
989,1988,MINSHENG BANK    HKD  ,29909784,320187947,10.705124015606398
990,1991,TA YANG GROUP    HKD   ,56000,26330,0.47017857142857145
991,1997,RMIH             HKD   ,516000,785920,1.5231007751937984
992,1998,FLYKE INT'L      HKD   ,422000,204840,0.48540284360189573
993,1999,MAN WAH HLDGS    HKD   ,2287400,16828958,7.3572431581708493
994,2000,SIM TECH         HKD   ,4588000,1350410,0.29433522231909326
995,2002,SUNSHINE PAPER   HKD   ,622500,558185,0.89668273092369477
996,2005,LIJUN INT'L      HKD   ,1770000,4160330,2.3504689265536722
997,2006,JINJIANG HOTELS  HKD   ,734000,1004420,1.3684196185286104
998,2007,COUNTRY GARDEN   HKD   ,16907459,67667731,4.002241318461869
999,2008,PHOENIX TV       HKD   ,14806000,42222210,2.8516959340807779
1000,2009,BBMG             HKD   ,6392000,40190675,6.2876525344180223
1001,2010,REAL NUTRI       HKD   ,6320000,13230920,2.0935000000000001
1002,2011,KEE              HKD   ,50000,25000,0.5
1003,2012,SUNSHINE OIL     HKD   ,4295500,9137605,2.1272506111046443
1004,2018,AAC TECH         HKD  ,8645038,310057698,35.865394460961305
1005,2020,ANTA SPORTS      HKD   ,3023000,20038502,6.6286807806814423
1006,2028,JOLIMARK         HKD   ,476000,430800,0.90504201680672269
1007,2033,TIME WATCH       HKD   ,8788000,8283800,0.94262630860263996
1008,2038,FIH              HKD   ,9732844,28610925,2.9396263825866313
1009,2039,CIMC             HKD  ,475000,6395990,13.465242105263158
1010,2068,CHALIECO         HKD   ,20000,80000,4.0
1011,2078,PANASIALUM       HKD   ,3054010,6352000,2.0798884090097935
1012,2083,CHINAFLOORING    HKD   ,726000,1141870,1.5728236914600551
1013,2088,XIWANG SUGAR     HKD   ,638000,495160,0.77611285266457686
1014,2098,ZALL DEV         HKD   ,1044000,3107980,2.9769923371647509
1015,2099,CHINAGOLDINTL    HKD  ,66900,1878830,28.084155455904334
1016,2118,TIAN SHAN DEV    HKD   ,1528000,2922720,1.9127748691099475
1017,2121,FIRST CHEM       HKD   ,399000,662240,1.659749373433584
1018,2123,GOLDEN SHIELD    HKD   ,848000,284980,0.33606132075471701
1019,2128,CHINA LIANSU     HKD   ,4426000,20086240,4.5382376863985536
1020,2133,CH POLYMETAL     HKD   ,105000,142800,1.3600000000000001
1021,2168,YINGDE GASES     HKD   ,2026000,18104575,8.9361179664363277
1022,2178,PETRO-KING       HKD   ,2426000,11017166,4.5412885408079147
1023,2188,TITANS ENERGY    HKD   ,20000,9300,0.46500000000000002
1024,2196,FOSUN PHARMA     HKD  ,9754400,134889175,13.828546604609201
1025,2198,CHINA SANJIANG   HKD   ,1621000,6150810,3.7944540407156078
1026,2200,HOSA INT'L       HKD   ,1616000,4183680,2.588910891089109
1027,2208,GOLDWIND         HKD   ,5196000,24068626,4.6321451116243262
1028,2218,ANDRE JUICE      HKD   ,42900,128979,3.0065034965034965
1029,2222,NVC LIGHTING     HKD   ,15155000,26474780,1.746933685252392
1030,2223,CASABLANCA       HKD   ,3913000,8457140,2.1612931254791721
1031,2228,CECEP COSTIN     HKD   ,1254000,4142010,3.3030382775119618
1032,2233,WESTCHINACEMENT  HKD   ,14632000,19399680,1.3258392564242756
1033,2236,WISON ENGRG      HKD   ,617000,2317840,3.7566288492706645
1034,2238,GAC GROUP        HKD   ,5210295,33879370,6.5023899798379938
1035,2266,DORSETT          HKD   ,1343999,2977642,2.2155090889204532
1036,2268,YOUYUAN HLDGS    HKD   ,928000,2271110,2.4473168103448275
1037,2282,MGM CHINA        HKD  ,5004584,84694260,16.923336684927257
1038,2288,RYKADAN CAPITAL  HKD   ,52000,76450,1.4701923076923078
1039,2299,BILLION IND      HKD   ,858500,4438507,5.1700722189866042
1040,2300,AMVIG HOLDINGS   HKD   ,416000,1213480,2.9170192307692306
1041,2302,CNNC INT'L       HKD   ,25000,50250,2.0099999999999998
1042,2307,KAM HING INT'L   HKD   ,292000,208520,0.71410958904109589
1043,2310,FOREBASE INTL    HKD   ,208000,246280,1.1840384615384616
1044,2312,CH FIN LEASING   HKD   ,538000,70850,0.13169144981412639
1045,2313,SHENZHOU INTL    HKD  ,2255000,48622525,21.56209534368071
1046,2314,LEE &amp; MAN PAPER  HKD   ,3116800,18995837,6.0946602284394249
1047,2317,VEDAN INT'L      HKD   ,1408000,741000,0.52627840909090906
1048,2318,PING AN          HKD  ,11976305,724673876,60.508969669693613
1049,2319,MENGNIU DAIRY    HKD  ,8984300,194098060,21.604138330198236
1050,2322,NOBLE CENTURY    HKD   ,220000,56350,0.25613636363636366
1051,2324,CAPITAL VC       HKD   ,14390000,1128720,0.078437804030576791
1052,2326,BEP INT'L HOLD   HKD   ,100000,11800,0.11799999999999999
1053,2328,PICC P&amp;C         HKD  ,33555047,341567503,10.179318270661341
1054,2330,CHINA UPTOWN     HKD   ,2232000,967200,0.43333333333333335
1055,2331,LI NING          HKD   ,4218788,19692297,4.6677616889021207
1056,2333,GREATWALL MOTOR  HKD  ,11127656,302810175,27.212395404746516
1057,2336,SUNLINK INT'L    HKD   ,1970000,509050,0.2584010152284264
1058,2338,WEICHAI POWER    HKD  ,3165606,82860504,26.175242275886514
1059,2340,SYNERGIS HOLD    HKD   ,4460,3911,0.87690582959641261
1060,2341,ECOGREEN         HKD   ,2486000,3782680,1.5215929203539822
1061,2342,COMBA            HKD   ,14240427,38905617,2.7320541020293843
1062,2343,PACIFIC BASIN    HKD   ,3818000,17385080,4.5534520691461502
1063,2345,SHANGHAI PRIME   HKD   ,1084000,1122320,1.035350553505535
1064,2348,DAWNRAYS PHARMA  HKD   ,352000,696320,1.9781818181818183
1065,2349,WATER PROPERTY   HKD   ,592000,375920,0.63500000000000001
1066,2355,BAOYE GROUP      HKD   ,456000,2567940,5.6314473684210524
1067,2356,DAHSING BANKING  HKD  ,1663892,18013970,10.826405800376467
1068,2357,AVICHINA         HKD   ,28012000,107590984,3.8408890475510495
1069,2362,JINCHUAN INTL    HKD   ,3272000,5289970,1.6167389975550122
1070,2366,QJY MEDIA-NEW    HKD   ,231294,82639,0.35728985620033377
1071,2368,EAGLE NICE       HKD   ,340000,572960,1.6851764705882353
1072,2369,CHINA WIRELESS   HKD   ,54966000,140844552,2.5623940617836483
1073,2371,C ORI CULTURE    HKD   ,21540000,5651280,0.26236211699164347
1074,2380,CHINA POWER      HKD   ,7284000,18427477,2.5298568094453597
1075,2382,SUNNY OPTICAL    HKD   ,11256000,98060678,8.7118583866382373
1076,2383,TOM GROUP        HKD   ,163000,136880,0.83975460122699386
1077,2388,BOC HONG KONG    HKD  ,27604694,721877002,26.150516357833926
1078,2389,GENVON GROUP     HKD   ,824000,216552,0.26280582524271845
1079,2398,GOOD FRIEND      HKD   ,8000,20660,2.5825
1080,2488,LAUNCH TECH      HKD   ,58000,549165,9.4683620689655168
1081,2600,CHALCO           HKD   ,14645456,45795944,3.1269728986246657
1082,2601,CPIC             HKD  ,7159152,187165078,26.1434703439737
1083,2607,SH PHARMA        HKD  ,1265500,21130260,16.697163176610037
1084,2618,TCL COMM         HKD   ,599640,1386359,2.3119855246481222
1085,2623,CH ZHONGSHENG    HKD   ,36000,93640,2.6011111111111109
1086,2626,HNC              HKD   ,12890000,31176160,2.4186314972847169
1087,2628,CHINA LIFE       HKD  ,45428549,942502780,20.746926783860079
1088,2662,FITTEC           HKD   ,154000,40310,0.26175324675324674
1089,2678,TEXHONG TEXTILE  HKD   ,410000,3084460,7.5230731707317071
1090,2688,ENN ENERGY       HKD  ,4223000,179324522,42.463775041439732
1091,2689,ND PAPER         HKD   ,11300400,84525770,7.4798918622349655
1092,2698,WEIQIAO TEXTILE  HKD   ,1515500,6526327,4.306385351369185
1093,2700,GREEN INTL HLDG  HKD   ,5160000,1044200,0.20236434108527132
1094,2722,CHONGQING M&amp;E    HKD   ,4882000,5517500,1.1301720606308889
1095,2727,SH ELECTRIC      HKD   ,11822000,36338870,3.0738343765860261
1096,2728,SHINHINT         HKD   ,12000,4800,0.40000000000000002
1097,2777,R&amp;F PROPERTIES   HKD  ,9363600,120594480,12.879072151736512
1098,2778,CHAMPION REIT    HKD   ,10967909,44222805,4.032017862292621
1099,2789,YUANDA CHINA     HKD   ,1704000,1381980,0.81102112676056337
1100,2800,TRACKER FUND     HKD  ,12924886,294081745,22.753140337175896
1101,2801,ISHARES CHINA    HKD  ,55200,1086308,19.679492753623187
1102,2802,ISHARES EM ASIA  HKD  ,200,8540,42.700000000000003
1103,2819,ABF HK IDX ETF   HKD ,2000,205850,102.925
1104,2821,ABF PAIF         USD ,3320,430361,129.62680722891565
1105,2822,CSOP A50 ETF     HKD  ,59804800,628495618,10.509116626090213
1106,2823,X ISHARES A50    HKD  ,130818499,1415313972,10.81891309576943
1107,2824,LIPPO HK&amp;M PROP  HKD  ,7800,315910,40.501282051282054
1108,2827,X WISECSI300ETF  HKD  ,1015800,28638740,28.193286079936996
1109,2828,HS H-SHARE ETF   HKD ,3338083,368312522,110.33653806690846
1110,2829,X ISHARES A FIN  HKD  ,6000,70030,11.671666666666667
1111,2833,HS HSI ETF       HKD ,4500,1022680,227.26222222222222
1112,2836,ISHARES INDIA    HKD  ,721400,11006100,15.256584419184918
1113,2839,WISE HKLMREAL    HKD   ,1000,6520,6.5199999999999996
1114,2840,SPDR GOLD TRUST  HKD,9630,11546060,1198.9678089304257
1115,2841,X ISHARES A STA  HKD  ,2200,37668,17.121818181818181
1116,2844,X DBCSI300FIN    HKD   ,520600,5187872,9.9651786400307341
1117,2846,X ISHARESCSI300  HKD  ,1000,22250,22.25
1118,2866,CSCL             HKD   ,21009000,46001910,2.1896287305440527
1119,2868,BJ CAPITAL LAND  HKD   ,3006000,8847140,2.9431603459747171
1120,2877,SHINEWAY PHARM   HKD  ,1134000,15786360,13.920952380952381
1121,2878,SOLOMON SYSTECH  HKD   ,1098000,230786,0.21018761384335155
1122,2880,DALIAN PORT      HKD   ,2782000,4998680,1.7967936736161034
1123,2882,HKRH             HKD   ,9369104,1782110,0.1902113585247853
1124,2883,CHINA OILFIELD   HKD  ,10802287,177016359,16.386933526206072
1125,2888,STANCHART        HKD ,249130,50265959,201.76598161602377
1126,2889,CNR HOLDINGS     HKD   ,3224000,1641120,0.50903225806451613
1127,2899,ZIJIN MINING     HKD   ,17836294,46127764,2.5861742355222446
1128,2984,AMCO UNITED      HKD   ,303800,61013,0.20083278472679394
1129,2985,ICUBE TECH       HKD   ,138000,27600,0.20000000000000001
1130,2986,HAITONG INT RTS  HKD   ,4612139,3123557,0.67724693466523889
1131,3001,X ISHARES A DIS  HKD  ,2000,28880,14.44
1132,3002,POLARISTAIWAN50  HKD  ,3000,33300,11.1
1133,3006,X ISHARES A INF  HKD   ,2000,19600,9.8000000000000007
1134,3010,ISHARES APEX 50  HKD  ,200,7970,39.850000000000001
1135,3020,X DBMSCIUSA      HKD ,2385,713718,299.25283018867924
1136,3029,X XIE MALAY      HKD   ,21300,183096,8.5960563380281698
1137,3039,X ISHARES A MAT  HKD   ,100,963,9.6300000000000008
1138,3041,VALUE KOREA ETF  HKD  ,700,20055,28.649999999999999
1139,3046,VALUE CHINA ETF  HKD  ,400,14970,37.424999999999997
1140,3049,X DBCSI300       HKD   ,1874700,11789223,6.2885917746839493
1141,3057,X DBCSI300HEAL   HKD  ,35000,489800,13.994285714285715
1142,3061,X DBCSI300BANK   HKD  ,49000,503340,10.272244897959183
1143,3070,PING AN HKDIV    HKD  ,300,6735,22.449999999999999
1144,3072,PING AN HKMID    HKD  ,3000,66000,22.0
