Date,Open,High,Low,Close,Adj Close,Volume
2014-04-04,3.080000,3.100000,3.040000,3.060000,3.060000,23014400
2014-04-07,3.060000,3.200000,3.040000,3.170000,3.170000,98544597
2014-04-08,3.160000,3.250000,3.120000,3.190000,3.190000,77178301
2014-04-09,3.180000,3.210000,3.150000,3.160000,3.160000,38877916
2014-04-10,3.160000,3.160000,2.920000,3.050000,3.050000,147207380
2014-04-11,3.000000,3.000000,2.920000,2.940000,2.940000,67931940
2014-04-14,2.940000,2.950000,2.810000,2.860000,2.860000,72696000
2014-04-15,2.870000,2.890000,2.800000,2.840000,2.840000,51338282
2014-04-16,2.850000,2.850000,2.810000,2.820000,2.820000,22700381
2014-04-17,2.820000,2.850000,2.800000,2.840000,2.840000,36690582
2014-04-22,2.840000,2.840000,2.670000,2.740000,2.740000,85188971
2014-04-23,2.770000,2.830000,2.740000,2.770000,2.770000,24675000
2014-04-24,2.780000,2.800000,2.730000,2.740000,2.740000,22605000
2014-04-25,2.770000,2.780000,2.660000,2.670000,2.670000,46614000
2014-04-28,2.680000,2.720000,2.660000,2.670000,2.670000,23840000
2014-04-29,2.690000,2.700000,2.630000,2.670000,2.670000,45524377
2014-04-30,2.710000,2.720000,2.670000,2.690000,2.690000,53123613
2014-05-02,2.690000,2.700000,2.630000,2.630000,2.630000,31133494
2014-05-05,2.660000,2.680000,2.630000,2.670000,2.670000,13674917
2014-05-07,2.670000,2.680000,2.600000,2.620000,2.620000,34216465
2014-05-08,2.640000,2.670000,2.610000,2.670000,2.670000,29752486
2014-05-09,2.650000,2.740000,2.650000,2.720000,2.720000,40339866
2014-05-12,2.700000,2.710000,2.660000,2.710000,2.710000,20968001
2014-05-13,2.740000,2.840000,2.720000,2.830000,2.830000,68867515
2014-05-14,2.820000,2.840000,2.770000,2.810000,2.810000,31883691
2014-05-15,2.820000,2.830000,2.710000,2.720000,2.720000,31006315
2014-05-16,2.690000,2.720000,2.630000,2.710000,2.710000,45975000
2014-05-19,2.680000,2.730000,2.680000,2.690000,2.690000,17982402
2014-05-20,2.690000,2.730000,2.680000,2.680000,2.680000,13358003
2014-05-21,2.700000,2.730000,2.680000,2.720000,2.720000,20349030
2014-05-22,2.720000,2.790000,2.720000,2.760000,2.760000,27315734
2014-05-23,2.780000,2.790000,2.720000,2.740000,2.740000,18371603
2014-05-26,2.770000,2.800000,2.750000,2.800000,2.800000,20250496
2014-05-27,2.810000,2.930000,2.800000,2.930000,2.930000,63545000
2014-05-28,2.950000,2.950000,2.860000,2.870000,2.870000,44861453
2014-05-29,2.870000,2.930000,2.870000,2.890000,2.890000,34712874
2014-05-30,2.900000,2.920000,2.880000,2.900000,2.900000,41504490
2014-06-03,2.900000,2.930000,2.800000,2.800000,2.800000,44024026
2014-06-04,2.810000,2.810000,2.770000,2.790000,2.790000,30240287
2014-06-05,2.790000,2.830000,2.780000,2.800000,2.800000,15147196
2014-06-06,2.800000,2.830000,2.790000,2.810000,2.810000,18781000
2014-06-09,2.800000,2.800000,2.760000,2.780000,2.780000,12439909
2014-06-10,2.790000,2.810000,2.750000,2.800000,2.800000,19750000
2014-06-11,2.770000,2.770000,2.680000,2.700000,2.700000,41328436
2014-06-12,2.700000,2.740000,2.700000,2.730000,2.730000,19870000
2014-06-13,2.710000,2.750000,2.700000,2.740000,2.740000,19212224
2014-06-16,2.730000,2.740000,2.700000,2.730000,2.730000,20696000
2014-06-17,2.740000,2.740000,2.700000,2.710000,2.710000,16925000
2014-06-18,2.710000,2.740000,2.710000,2.720000,2.720000,16482005
2014-06-19,2.740000,2.740000,2.690000,2.700000,2.700000,20809000
2014-06-20,2.700000,2.730000,2.700000,2.710000,2.710000,14022460
2014-06-23,2.700000,2.740000,2.700000,2.710000,2.710000,22785026
2014-06-24,2.720000,2.740000,2.710000,2.720000,2.720000,18732869
2014-06-25,2.710000,2.750000,2.710000,2.720000,2.720000,25205200
2014-06-26,2.720000,2.750000,2.710000,2.750000,2.750000,22802000
2014-06-27,2.750000,2.780000,2.710000,2.730000,2.730000,30272572
2014-06-30,2.730000,2.740000,2.710000,2.730000,2.730000,21352500
2014-07-02,2.730000,2.820000,2.720000,2.810000,2.810000,47151194
2014-07-03,2.820000,2.950000,2.810000,2.950000,2.950000,101470691
2014-07-04,2.950000,3.040000,2.940000,2.970000,2.970000,87329357
2014-07-07,2.990000,3.010000,2.920000,2.950000,2.950000,26180396
2014-07-08,2.950000,2.950000,2.880000,2.890000,2.890000,24493387
2014-07-09,2.840000,2.930000,2.840000,2.880000,2.880000,37786230
2014-07-10,2.920000,2.980000,2.900000,2.950000,2.950000,31869842
2014-07-11,2.930000,3.000000,2.910000,2.980000,2.980000,31190200
2014-07-14,3.000000,3.080000,2.980000,3.040000,3.040000,60788339
2014-07-15,3.090000,3.110000,3.050000,3.090000,3.090000,55053497
2014-07-16,3.060000,3.120000,3.050000,3.110000,3.110000,67939829
2014-07-17,3.110000,3.110000,3.030000,3.050000,3.050000,35687600
2014-07-18,3.000000,3.020000,2.940000,2.980000,2.980000,25469500
2014-07-21,3.000000,3.000000,2.900000,2.910000,2.910000,31231700
2014-07-22,2.950000,3.000000,2.920000,2.970000,2.970000,57015200
2014-07-23,2.980000,3.040000,2.970000,3.020000,3.020000,36642113
2014-07-24,3.050000,3.090000,3.020000,3.020000,3.020000,40566335
2014-07-25,3.130000,3.200000,3.110000,3.190000,3.190000,143127872
2014-07-28,3.170000,3.230000,3.140000,3.190000,3.190000,57997000
2014-07-29,3.200000,3.210000,3.090000,3.110000,3.110000,66202070
2014-07-30,3.120000,3.180000,3.070000,3.080000,3.080000,44791000
2014-07-31,3.110000,3.150000,3.070000,3.140000,3.140000,41701186
2014-08-01,3.090000,3.130000,3.070000,3.090000,3.090000,24345595
2014-08-04,3.120000,3.130000,3.050000,3.090000,3.090000,54991800
2014-08-05,3.110000,3.110000,3.060000,3.090000,3.090000,25800610
2014-08-06,3.080000,3.150000,3.070000,3.140000,3.140000,33163939
2014-08-07,3.170000,3.170000,3.060000,3.100000,3.100000,18445700
2014-08-08,3.090000,3.090000,3.020000,3.060000,3.060000,32665000
2014-08-11,3.040000,3.070000,2.970000,3.060000,3.060000,40021499
2014-08-12,3.040000,3.080000,3.020000,3.070000,3.070000,14853103
2014-08-13,3.080000,3.120000,3.050000,3.120000,3.120000,17057526
2014-08-14,3.130000,3.130000,3.080000,3.090000,3.090000,15990000
2014-08-15,3.100000,3.120000,3.080000,3.100000,3.100000,22047312
2014-08-18,3.120000,3.120000,3.060000,3.090000,3.090000,25522000
2014-08-19,3.100000,3.120000,3.060000,3.070000,3.070000,19607200
2014-08-20,3.070000,3.100000,2.990000,3.090000,3.090000,50460330
2014-08-21,3.070000,3.080000,3.010000,3.030000,3.030000,40347000
2014-08-22,3.020000,3.020000,2.990000,3.010000,3.010000,23968112
2014-08-25,2.970000,3.030000,2.970000,3.000000,3.000000,34873500
2014-08-26,3.030000,3.030000,2.990000,3.020000,3.020000,17733000
2014-08-27,3.050000,3.060000,3.020000,3.050000,3.050000,31685950
2014-08-28,3.040000,3.040000,2.960000,2.960000,2.960000,19190999
2014-08-29,2.940000,2.980000,2.870000,2.970000,2.970000,44332966
2014-09-01,2.960000,3.000000,2.920000,2.930000,2.930000,16970324
2014-09-02,2.910000,2.940000,2.870000,2.890000,2.890000,33468100
2014-09-03,2.910000,3.020000,2.900000,2.990000,2.990000,33026448
2014-09-04,3.010000,3.100000,2.990000,3.070000,3.070000,39414157
2014-09-05,3.070000,3.120000,3.070000,3.090000,3.090000,24322405
2014-09-08,3.120000,3.120000,3.050000,3.060000,3.060000,15231000
2014-09-10,3.060000,3.090000,3.020000,3.070000,3.070000,18608506
2014-09-11,3.100000,3.100000,3.010000,3.030000,3.030000,16573870
2014-09-12,3.030000,3.080000,3.030000,3.040000,3.040000,21792000
2014-09-15,3.030000,3.040000,3.000000,3.020000,3.020000,14157251
2014-09-16,3.010000,3.050000,2.930000,3.000000,3.000000,10630000
2014-09-17,3.000000,3.040000,2.990000,3.030000,3.030000,12811054
2014-09-18,2.980000,3.030000,2.970000,2.990000,2.990000,13560000
2014-09-19,2.990000,3.030000,2.990000,3.020000,3.020000,14552968
2014-09-22,3.000000,3.020000,2.970000,2.980000,2.980000,12362526
2014-09-23,2.970000,3.020000,2.970000,3.000000,3.000000,14731149
2014-09-24,2.980000,3.040000,2.960000,3.020000,3.020000,19300000
2014-09-25,3.040000,3.190000,3.030000,3.180000,3.180000,124765439
2014-09-26,3.210000,3.210000,3.140000,3.150000,3.150000,76282304
2014-09-29,3.090000,3.170000,3.070000,3.140000,3.140000,63230772
2014-09-30,3.130000,3.280000,3.120000,3.250000,3.250000,102890361
2014-10-03,3.250000,3.250000,3.160000,3.200000,3.200000,78653939
2014-10-06,3.170000,3.290000,3.160000,3.250000,3.250000,35982770
2014-10-07,3.270000,3.360000,3.240000,3.350000,3.350000,97266125
2014-10-08,3.310000,3.430000,3.310000,3.400000,3.400000,86210547
2014-10-09,3.420000,3.520000,3.390000,3.510000,3.510000,130934739
2014-10-10,3.450000,3.490000,3.400000,3.440000,3.440000,70593934
2014-10-13,3.420000,3.500000,3.370000,3.490000,3.490000,31409488
2014-10-14,3.450000,3.450000,3.320000,3.320000,3.320000,40076944
2014-10-15,3.270000,3.380000,3.250000,3.360000,3.360000,50030000
2014-10-16,3.310000,3.400000,3.290000,3.370000,3.370000,43435811
2014-10-17,3.350000,3.380000,3.300000,3.360000,3.360000,17660000
2014-10-20,3.350000,3.390000,3.300000,3.320000,3.320000,18110000
2014-10-21,3.310000,3.370000,3.300000,3.310000,3.310000,15298600
2014-10-22,3.320000,3.450000,3.320000,3.450000,3.450000,45047277
2014-10-23,3.450000,3.480000,3.370000,3.430000,3.430000,30090712
2014-10-24,3.410000,3.420000,3.300000,3.370000,3.370000,45527850
2014-10-27,3.340000,3.370000,3.280000,3.330000,3.330000,13494143
2014-10-28,3.320000,3.360000,3.240000,3.340000,3.340000,11770001
2014-10-29,3.400000,3.420000,3.360000,3.390000,3.390000,24144610
2014-10-30,3.380000,3.390000,3.330000,3.350000,3.350000,15307720
2014-10-31,3.350000,3.480000,3.340000,3.470000,3.470000,63882462
2014-11-03,3.490000,3.490000,3.430000,3.470000,3.470000,22868131
2014-11-04,3.460000,3.650000,3.460000,3.530000,3.530000,87854481
2014-11-05,3.550000,3.580000,3.480000,3.480000,3.480000,25336975
2014-11-06,3.530000,3.570000,3.490000,3.560000,3.560000,18313031
2014-11-07,3.540000,3.680000,3.490000,3.610000,3.610000,38925630
2014-11-10,3.650000,3.650000,3.550000,3.570000,3.570000,32270000
2014-11-11,3.570000,3.600000,3.510000,3.590000,3.590000,26146482
2014-11-12,3.580000,3.620000,3.550000,3.610000,3.610000,15566847
2014-11-13,3.590000,3.610000,3.560000,3.580000,3.580000,17414905
2014-11-14,3.550000,3.660000,3.550000,3.590000,3.590000,16879000
2014-11-17,3.600000,3.650000,3.540000,3.550000,3.550000,22484225
2014-11-18,3.590000,3.610000,3.510000,3.540000,3.540000,38845185
2014-11-19,3.530000,3.570000,3.460000,3.500000,3.500000,20709537
2014-11-20,3.520000,3.530000,3.470000,3.480000,3.480000,14120588
2014-11-21,3.450000,3.520000,3.450000,3.490000,3.490000,23893154
2014-11-24,3.550000,3.550000,3.360000,3.380000,3.380000,38027190
2014-11-25,3.390000,3.470000,3.370000,3.410000,3.410000,24147888
2014-11-26,3.440000,3.520000,3.410000,3.520000,3.520000,16298725
2014-11-27,3.510000,3.540000,3.440000,3.440000,3.440000,13132998
2014-11-28,3.420000,3.460000,3.360000,3.370000,3.370000,34637612
2014-12-01,3.350000,3.360000,3.130000,3.230000,3.230000,80097331
2014-12-02,3.200000,3.310000,3.190000,3.240000,3.240000,27310000
2014-12-03,3.240000,3.290000,3.060000,3.070000,3.070000,56075000
2014-12-04,3.090000,3.130000,3.020000,3.100000,3.100000,86160383
2014-12-05,3.090000,3.210000,3.090000,3.150000,3.150000,42417222
2014-12-08,3.140000,3.160000,2.990000,3.000000,3.000000,71870000
2014-12-09,2.970000,3.100000,2.970000,3.040000,3.040000,39097500
2014-12-10,3.010000,3.070000,3.000000,3.010000,3.010000,27926000
2014-12-11,3.010000,3.080000,2.980000,3.050000,3.050000,24122765
2014-12-12,3.050000,3.190000,3.050000,3.190000,3.190000,64147807
2014-12-15,3.120000,3.160000,3.100000,3.110000,3.110000,23163444
2014-12-16,3.070000,3.150000,3.070000,3.120000,3.120000,28271547
2014-12-17,2.790000,2.790000,2.430000,2.590000,2.590000,366475761
2014-12-18,2.580000,2.630000,2.500000,2.510000,2.510000,110995300
2014-12-19,2.550000,2.550000,2.450000,2.460000,2.460000,89225216
2014-12-22,2.500000,2.550000,2.460000,2.470000,2.470000,77985525
2014-12-23,2.510000,2.550000,2.490000,2.510000,2.510000,29764000
2014-12-24,2.510000,2.540000,2.480000,2.510000,2.510000,17572199
2014-12-29,2.510000,2.550000,2.500000,2.510000,2.510000,21405287
2014-12-30,2.500000,2.530000,2.480000,2.500000,2.500000,19275563
2014-12-31,2.480000,2.490000,2.460000,2.470000,2.470000,14053952
2015-01-02,2.470000,2.480000,2.400000,2.440000,2.440000,32850000
2015-01-05,2.420000,2.630000,2.420000,2.590000,2.590000,83766603
2015-01-06,2.560000,2.650000,2.550000,2.630000,2.630000,45579525
2015-01-07,2.640000,2.720000,2.600000,2.660000,2.660000,36451733
2015-01-08,2.650000,2.830000,2.620000,2.720000,2.720000,95879310
2015-01-09,2.800000,2.850000,2.760000,2.790000,2.790000,60615035
2015-01-12,2.850000,3.010000,2.850000,2.910000,2.910000,127400400
2015-01-13,2.950000,3.010000,2.930000,2.990000,2.990000,84240855
2015-01-14,2.980000,3.020000,2.800000,2.880000,2.880000,56259708
2015-01-15,2.850000,2.980000,2.850000,2.920000,2.920000,28570476
2015-01-16,2.920000,2.930000,2.870000,2.900000,2.900000,22841948
2015-01-19,2.850000,2.930000,2.780000,2.830000,2.830000,35360000
2015-01-20,2.890000,2.910000,2.790000,2.890000,2.890000,25761900
2015-01-21,2.990000,3.090000,2.970000,3.060000,3.060000,96962545
2015-01-22,3.090000,3.150000,3.060000,3.080000,3.080000,46167430
2015-01-23,3.130000,3.150000,3.090000,3.120000,3.120000,27735678
2015-01-26,3.120000,3.140000,3.080000,3.110000,3.110000,16521000
2015-01-27,3.120000,3.210000,3.120000,3.210000,3.210000,63068288
2015-01-28,3.190000,3.290000,3.160000,3.250000,3.250000,67509154
2015-01-29,3.260000,3.260000,3.170000,3.170000,3.170000,41436240
2015-01-30,3.150000,3.240000,3.110000,3.190000,3.190000,27867500
2015-02-02,3.130000,3.180000,3.100000,3.170000,3.170000,28352610
2015-02-03,3.240000,3.260000,3.150000,3.250000,3.250000,59545000
2015-02-04,3.260000,3.320000,3.230000,3.310000,3.310000,64962677
2015-02-05,3.290000,3.380000,3.290000,3.350000,3.350000,43404000
2015-02-06,3.460000,3.470000,3.250000,3.290000,3.290000,84169000
2015-02-09,3.260000,3.290000,3.180000,3.250000,3.250000,31288276
2015-02-10,3.230000,3.320000,3.220000,3.270000,3.270000,18655000
2015-02-11,3.320000,3.330000,3.250000,3.290000,3.290000,25948048
2015-02-12,3.210000,3.360000,3.210000,3.330000,3.330000,31440000
2015-02-13,3.390000,3.390000,3.340000,3.360000,3.360000,22255000
2015-02-16,3.380000,3.380000,3.320000,3.360000,3.360000,10673900
2015-02-17,3.380000,3.390000,3.330000,3.370000,3.370000,14611908
2015-02-18,3.350000,3.390000,3.340000,3.360000,3.360000,13634751
2015-02-23,3.360000,3.420000,3.350000,3.400000,3.400000,19337481
2015-02-24,3.390000,3.420000,3.360000,3.390000,3.390000,19645255
2015-02-25,3.400000,3.400000,3.330000,3.390000,3.390000,29333614
2015-02-26,3.380000,3.460000,3.360000,3.450000,3.450000,40521790
2015-02-27,3.450000,3.480000,3.420000,3.470000,3.470000,23326222
2015-03-02,3.470000,3.480000,3.370000,3.400000,3.400000,24281335
2015-03-03,3.390000,3.420000,3.320000,3.350000,3.350000,31323240
2015-03-04,3.370000,3.390000,3.260000,3.310000,3.310000,43244891
2015-03-05,3.310000,3.440000,3.300000,3.380000,3.380000,35228296
2015-03-06,3.390000,3.470000,3.350000,3.450000,3.450000,40520450
2015-03-09,3.460000,3.570000,3.450000,3.490000,3.490000,70247629
2015-03-10,3.520000,3.550000,3.480000,3.510000,3.510000,22541070
2015-03-11,3.500000,3.500000,3.400000,3.430000,3.430000,16701722
2015-03-12,3.470000,3.470000,3.400000,3.460000,3.460000,12526204
2015-03-13,3.420000,3.590000,3.400000,3.540000,3.540000,58094376
2015-03-16,3.530000,3.600000,3.510000,3.590000,3.590000,39736243
2015-03-17,3.600000,3.630000,3.580000,3.600000,3.600000,38627866
2015-03-18,3.620000,3.660000,3.540000,3.600000,3.600000,75685268
2015-03-19,3.700000,3.850000,3.630000,3.830000,3.830000,147448482
2015-03-20,3.830000,3.930000,3.800000,3.910000,3.910000,73614005
2015-03-23,3.910000,4.030000,3.830000,3.870000,3.870000,78180099
2015-03-24,3.900000,3.950000,3.880000,3.920000,3.920000,75541719
2015-03-25,3.960000,4.000000,3.900000,3.970000,3.970000,45017673
2015-03-26,3.950000,4.000000,3.920000,3.950000,3.950000,27796705
2015-03-27,3.970000,3.970000,3.880000,3.920000,3.920000,27059860
2015-03-30,3.960000,4.020000,3.940000,3.960000,3.960000,77964458
2015-03-31,4.000000,4.010000,3.920000,3.990000,3.990000,43199410
2015-04-01,3.990000,4.020000,3.960000,4.010000,4.010000,48632111
2015-04-02,4.030000,4.210000,4.010000,4.190000,4.190000,104247077
2015-04-08,4.190000,4.380000,4.120000,4.200000,4.200000,119472423
2015-04-09,4.400000,4.500000,4.250000,4.370000,4.370000,109977960
2015-04-10,4.450000,4.480000,4.330000,4.390000,4.390000,82044871
2015-04-13,4.430000,4.540000,4.410000,4.490000,4.490000,77342435
2015-04-14,4.500000,4.720000,4.400000,4.670000,4.670000,104078636
2015-04-15,4.670000,4.710000,4.460000,4.510000,4.510000,58146050
2015-04-16,4.560000,4.580000,4.460000,4.530000,4.530000,47726280
2015-04-17,4.580000,4.630000,4.530000,4.560000,4.560000,31763785
2015-04-20,4.500000,4.500000,4.300000,4.410000,4.410000,59724569
2015-04-21,4.420000,4.480000,4.250000,4.300000,4.300000,48579634
2015-04-22,4.300000,4.330000,4.210000,4.210000,4.210000,51558234
2015-04-23,4.230000,4.500000,4.230000,4.380000,4.380000,66705225
2015-04-24,4.440000,4.550000,4.290000,4.440000,4.440000,37939083
2015-04-27,4.460000,4.490000,4.380000,4.440000,4.440000,33633400
2015-04-28,4.400000,4.470000,4.330000,4.380000,4.380000,32017606
2015-04-29,4.380000,4.420000,4.350000,4.410000,4.410000,22462148
2015-04-30,4.430000,4.430000,4.320000,4.380000,4.380000,42910064
2015-05-04,4.380000,4.420000,4.310000,4.410000,4.410000,32591577
2015-05-05,4.370000,4.420000,4.300000,4.400000,4.400000,45447322
2015-05-06,4.350000,4.470000,4.330000,4.390000,4.390000,39732801
2015-05-07,4.320000,4.360000,4.170000,4.200000,4.200000,55425000
2015-05-08,4.250000,4.290000,4.060000,4.100000,4.100000,66252484
2015-05-11,4.150000,4.170000,4.040000,4.050000,4.050000,59580931
2015-05-12,4.090000,4.240000,4.080000,4.170000,4.170000,49843813
2015-05-13,4.210000,4.210000,4.080000,4.120000,4.120000,29715164
2015-05-14,4.140000,4.150000,4.050000,4.060000,4.060000,29327254
2015-05-15,4.080000,4.120000,4.000000,4.020000,4.020000,33397000
2015-05-18,4.050000,4.110000,4.020000,4.100000,4.100000,32590700
2015-05-19,4.120000,4.290000,4.100000,4.260000,4.260000,49350080
2015-05-20,4.320000,4.320000,4.080000,4.190000,4.190000,32481758
2015-05-21,4.220000,4.260000,4.160000,4.200000,4.200000,27565017
2015-05-22,4.180000,4.210000,4.120000,4.150000,4.150000,19479052
2015-05-26,4.150000,4.250000,4.120000,4.140000,4.140000,35963854
2015-05-27,4.120000,4.180000,4.040000,4.100000,4.100000,23501851
2015-05-28,4.120000,4.120000,4.010000,4.010000,4.010000,31508080
2015-05-29,4.010000,4.100000,4.000000,4.020000,4.020000,54003065
2015-06-01,4.020000,4.160000,4.000000,4.130000,4.130000,24986668
2015-06-02,4.110000,4.140000,3.980000,4.020000,4.020000,35365600
2015-06-03,4.000000,4.020000,3.850000,3.860000,3.860000,64568406
2015-06-04,3.860000,3.920000,3.740000,3.770000,3.770000,53300208
2015-06-05,3.760000,3.950000,3.760000,3.900000,3.900000,40652280
2015-06-08,3.910000,3.920000,3.700000,3.700000,3.700000,46109000
2015-06-09,3.730000,3.730000,3.590000,3.690000,3.690000,48303421
2015-06-10,3.700000,3.850000,3.630000,3.750000,3.750000,30382745
2015-06-11,3.820000,3.820000,3.690000,3.700000,3.700000,29226286
2015-06-12,3.770000,3.890000,3.700000,3.880000,3.880000,26113560
2015-06-15,3.840000,3.940000,3.800000,3.800000,3.800000,25855000
2015-06-16,3.800000,3.900000,3.800000,3.820000,3.820000,26635000
2015-06-17,3.880000,3.880000,3.760000,3.810000,3.810000,26355936
2015-06-18,3.850000,3.850000,3.660000,3.700000,3.700000,56077400
2015-06-19,3.730000,3.810000,3.710000,3.740000,3.740000,73041544
2015-06-22,3.750000,3.880000,3.690000,3.870000,3.870000,17078752
2015-06-23,3.940000,4.190000,3.910000,4.080000,4.080000,93575056
2015-06-24,4.080000,4.200000,4.080000,4.170000,4.170000,53968723
2015-06-25,4.200000,4.360000,4.150000,4.230000,4.230000,93247108
2015-06-26,4.290000,4.290000,4.110000,4.120000,4.120000,41019442
2015-06-29,4.080000,4.180000,3.800000,3.880000,3.880000,49316992
2015-06-30,3.850000,4.160000,3.850000,4.140000,4.140000,52947857
2015-07-02,4.140000,4.140000,3.910000,3.960000,3.960000,33819380
2015-07-03,3.920000,3.980000,3.770000,3.900000,3.900000,49395000
2015-07-06,3.900000,3.950000,3.440000,3.650000,3.650000,114847000
2015-07-07,3.610000,3.620000,3.360000,3.440000,3.440000,101961428
2015-07-08,3.360000,3.360000,3.000000,3.250000,3.250000,101904533
2015-07-09,3.250000,3.610000,3.200000,3.500000,3.500000,91328389
2015-07-10,3.600000,3.810000,3.560000,3.580000,3.580000,50821282
2015-07-13,3.630000,3.750000,3.530000,3.710000,3.710000,51748465
2015-07-14,3.780000,3.780000,3.630000,3.640000,3.640000,20660636
2015-07-15,3.620000,3.640000,3.440000,3.480000,3.480000,31857477
2015-07-16,3.480000,3.480000,3.330000,3.400000,3.400000,26584500
2015-07-17,3.440000,3.500000,3.390000,3.440000,3.440000,39871481
2015-07-20,3.510000,3.540000,3.450000,3.530000,3.530000,23691094
2015-07-21,3.530000,3.600000,3.480000,3.520000,3.520000,16989449
2015-07-22,3.530000,3.560000,3.430000,3.440000,3.440000,16519784
2015-07-23,3.470000,3.500000,3.390000,3.440000,3.440000,31370100
2015-07-24,3.460000,3.470000,3.400000,3.420000,3.420000,15310400
2015-07-27,3.350000,3.380000,3.160000,3.190000,3.190000,46035909
2015-07-28,3.150000,3.400000,3.120000,3.230000,3.230000,44483106
2015-07-29,3.230000,3.300000,3.230000,3.250000,3.250000,19988995
2015-07-30,3.250000,3.320000,3.190000,3.250000,3.250000,35950000
2015-07-31,3.210000,3.270000,3.180000,3.260000,3.260000,46074714
2015-08-03,3.240000,3.260000,3.150000,3.160000,3.160000,41059798
2015-08-04,3.200000,3.220000,3.100000,3.150000,3.150000,36436736
2015-08-05,3.160000,3.240000,3.160000,3.210000,3.210000,19813794
2015-08-06,3.200000,3.250000,3.140000,3.180000,3.180000,24537387
2015-08-07,3.180000,3.240000,3.160000,3.210000,3.210000,16778794
2015-08-10,3.150000,3.210000,3.130000,3.190000,3.190000,18349999
2015-08-11,3.250000,3.320000,3.170000,3.210000,3.210000,30738164
2015-08-12,3.170000,3.200000,3.100000,3.120000,3.120000,26038156
2015-08-13,3.110000,3.180000,3.080000,3.110000,3.110000,9694113
2015-08-14,3.140000,3.250000,3.120000,3.250000,3.250000,30267368
2015-08-17,3.260000,3.260000,3.130000,3.150000,3.150000,23004186
2015-08-18,3.140000,3.210000,3.130000,3.160000,3.160000,19726207
2015-08-19,3.160000,3.200000,2.950000,3.000000,3.000000,61518058
2015-08-20,2.850000,3.010000,2.800000,2.900000,2.900000,87677500
2015-08-21,2.900000,2.900000,2.760000,2.860000,2.860000,81307003
2015-08-24,2.630000,2.720000,2.500000,2.510000,2.510000,89315251
2015-08-25,2.400000,2.760000,2.400000,2.630000,2.630000,91408581
2015-08-26,2.650000,2.760000,2.600000,2.690000,2.690000,63403976
2015-08-27,2.800000,2.870000,2.750000,2.840000,2.840000,51117386
2015-08-28,2.960000,3.300000,2.860000,3.290000,3.290000,128903400
2015-08-31,3.250000,3.250000,2.920000,3.000000,3.000000,104857436
2015-09-01,2.980000,3.000000,2.780000,2.790000,2.790000,65451592
2015-09-02,2.780000,2.910000,2.710000,2.810000,2.810000,65308602
2015-09-04,2.810000,2.890000,2.750000,2.790000,2.790000,20784791
2015-09-07,2.800000,2.880000,2.760000,2.830000,2.830000,24180000
2015-09-08,2.870000,3.200000,2.850000,3.110000,3.110000,104957630
2015-09-09,3.170000,3.320000,3.160000,3.290000,3.290000,92916174
2015-09-10,3.210000,3.290000,3.150000,3.230000,3.230000,67767017
2015-09-11,3.270000,3.350000,3.190000,3.200000,3.200000,29159923
2015-09-14,3.280000,3.300000,3.190000,3.250000,3.250000,28892700
2015-09-15,3.300000,3.370000,3.200000,3.310000,3.310000,41323096
2015-09-16,3.360000,3.520000,3.330000,3.440000,3.440000,72154914
2015-09-17,3.450000,3.560000,3.390000,3.520000,3.520000,59449505
2015-09-18,3.550000,3.630000,3.520000,3.620000,3.620000,42445335
2015-09-21,3.580000,3.620000,3.390000,3.410000,3.410000,50000360
2015-09-22,3.430000,3.480000,3.400000,3.420000,3.420000,33465000
2015-09-23,3.360000,3.370000,3.180000,3.240000,3.240000,65099000
2015-09-24,3.240000,3.330000,3.210000,3.290000,3.290000,30465562
2015-09-25,3.200000,3.300000,3.180000,3.240000,3.240000,32457453
2015-09-29,3.240000,3.240000,3.120000,3.170000,3.170000,30402265
2015-09-30,3.500000,3.780000,3.500000,3.690000,3.690000,377577005
2015-10-02,3.690000,3.940000,3.690000,3.860000,3.860000,168882105
2015-10-05,3.910000,3.930000,3.690000,3.710000,3.710000,74943285
2015-10-06,3.790000,4.000000,3.760000,3.860000,3.860000,137418499
2015-10-07,3.920000,4.000000,3.880000,3.960000,3.960000,103579371
2015-10-08,4.050000,4.050000,3.840000,3.900000,3.900000,115859295
2015-10-09,3.950000,4.000000,3.930000,3.960000,3.960000,46554836
2015-10-12,4.000000,4.020000,3.840000,3.900000,3.900000,64676906
2015-10-13,3.930000,3.940000,3.850000,3.920000,3.920000,69488258
2015-10-14,3.880000,3.940000,3.710000,3.720000,3.720000,75916790
2015-10-15,3.750000,3.930000,3.740000,3.920000,3.920000,75736032
2015-10-16,3.980000,3.980000,3.760000,3.800000,3.800000,62550896
2015-10-19,3.820000,3.910000,3.810000,3.890000,3.890000,43270756
2015-10-20,3.890000,3.940000,3.820000,3.830000,3.830000,59068624
2015-10-22,3.830000,3.920000,3.830000,3.900000,3.900000,60893200
2015-10-23,3.970000,4.140000,3.920000,4.070000,4.070000,122567107
2015-10-26,4.140000,4.140000,4.030000,4.090000,4.090000,47837186
2015-10-27,4.110000,4.200000,4.040000,4.090000,4.090000,63803992
2015-10-28,4.100000,4.160000,4.050000,4.100000,4.100000,46249544
2015-10-29,4.120000,4.230000,4.070000,4.170000,4.170000,68929009
2015-10-30,4.200000,4.230000,4.120000,4.170000,4.170000,56695527
2015-11-02,4.190000,4.220000,4.080000,4.090000,4.090000,42178900
